People,PPV,Haversine 
9074,0,3.884017928
9075,31,3.499786856
9076,58,4.663344191
9077,0,6.014444459
9078,39,2.686964596
9079,71,2.495650927
9080,40,3.885776024
9081,44,5.156377428
9082,44,2.321423973
9083,40,2.567414319
9084,31,2.912077761
9085,40,1.656669484
9086,19,7.166645293
9087,70,4.82497053
9088,31,3.61995991
9089,40,5.756516824
9090,0,7.402037496
9091,0,2.593812341
9092,0,6.803091286
9093,0,3.980901517
9094,58,4.11397611
9095,40,2.949003853
9096,0,6.398717002
9097,40,8.630717883
9098,2,1.827424805
9099,44,5.460171746
9100,19,2.982301469
9101,58,5.100802434
9102,97,5.235878
9103,19,3.866168186
9104,40,3.876439655
9105,40,4.616788
9106,40,1.698041879
9107,40,3.491517358
9108,40,3.291914137
9109,0,2.582397262
9110,58,3.651265739
9111,44,7.595290066
9112,58,5.947645422
9113,40,2.573874195
9114,40,2.675822117
9115,40,1.387807857
9116,44,7.158454761
9117,0,8.113448574
9118,31,6.595768077
9119,58,3.296083206
9120,0,5.97959191
9121,58,4.59589745
9122,58,1.711030526
9123,44,3.045995768
9124,40,2.090463916
9125,0,5.240402228
9126,31,6.359084331
9127,70,4.798487451
9128,0,4.978500686
9129,71,1.744001252
9130,92,4.044330034
9131,0,3.974913548
9132,44,5.429540402
9133,58,4.475970601
9134,40,2.904268516
9135,44,6.785350473
9136,40,4.729613549
9137,44,0.768407403
9138,0,6.654453314
9139,58,1.931074001
9140,0,2.106773682
9141,40,0.914654844
9142,70,2.769926039
9143,5,1.005306592
9144,58,5.109213737
9145,58,3.494286407
9146,40,3.901635625
9147,40,0.341361427
9148,40,3.269939993
9149,0,4.397428972
9150,0,5.567167965
9151,2,1.380752541
9152,5,1.033636594
9153,44,2.449834109
9154,40,4.794477403
9155,44,3.264637995
9156,19,5.164241262
9157,44,3.458640983
9158,44,4.155821347
9159,0,4.976865753
9160,44,3.481190312
9161,58,5.713010797
9162,92,2.586722889
9163,19,4.493047084
9164,70,5.574461708
9165,0,6.858304177
9166,58,5.102720504
9167,58,2.228083015
9168,97,0.340041121
9169,70,4.054928529
9170,70,2.550690526
9171,19,7.797851311
9172,19,1.531097073
9173,44,1.821549389
9174,31,3.25195491
9175,19,3.596865661
9176,0,3.374533983
9177,70,1.672475207
9178,0,3.929491615
9179,0,5.703299869
9180,15,3.407966739
9181,0,5.174661475
9182,40,2.395992272
9183,0,8.142594026
9184,44,4.063677924
9185,58,2.749583245
9186,5,2.394098409
9187,44,4.517255159
9188,19,2.137368742
9189,44,1.349978841
9190,0,4.835502454
9191,58,1.944394841
9192,19,2.548867531
9193,70,2.804818246
9194,2,2.298277717
9195,15,3.017445759
9196,97,5.595263988
9197,97,0.863144614
9198,44,4.679010969
9199,70,2.161574268
9200,19,2.268298188
9201,40,6.24011615
9202,71,2.918052456
9203,0,6.074399183
9204,0,4.221515233
9205,44,8.123889098
9206,58,3.373354381
9207,19,2.438893732
9208,40,0.273467824
9209,44,3.551585978
9210,58,2.740757585
9211,2,0.926639078
9212,44,6.176364348
9213,0,2.931631733
9214,40,6.74939794
9215,31,2.593113287
9216,58,6.328971483
9217,58,6.762222875
9218,44,3.845850797
9219,44,3.684100537
9220,58,4.835654094
9221,40,3.369524847
9222,44,2.775814581
9223,19,0.054036979
9224,0,1.6182543
9225,58,4.128640058
9226,44,5.438681082
9227,40,1.801025301
9228,44,3.883795183
9229,97,5.184894846
9230,58,3.393480954
9231,0,6.075815829
9232,31,4.647014018
9233,39,1.797151278
9234,40,3.524705699
9235,0,2.866604888
9236,44,4.291128609
9237,58,3.640146967
9238,44,5.923753648
9239,44,2.098942044
9240,40,4.916744518
9241,44,2.215676074
9242,0,4.272939569
9243,19,5.601865938
9244,40,2.93279393
9245,15,0.908875606
9246,58,3.349544808
9247,44,3.9526025
9248,71,1.53425434
9249,44,6.25188406
9250,44,2.168415982
9251,44,3.897785921
9252,0,5.487997275
9253,92,3.472912552
9254,0,4.618919749
9255,40,1.031667931
9256,44,4.141297149
9257,0,2.371213661
9258,92,2.391659979
9259,31,3.480371586
9260,31,7.014086457
9261,44,1.277839611
9262,0,3.213915924
9263,44,5.386322043
9264,31,4.235579865
9265,58,2.725828589
9266,97,5.593511127
9267,58,6.448044778
9268,44,4.069723312
9269,0,3.873596876
9270,31,7.302284531
9271,40,3.072349114
9272,40,2.463048247
9273,58,2.82973167
9274,44,7.185422066
9275,40,5.302258732
9276,2,1.28070285
9277,44,3.977195307
9278,19,3.233686485
9279,31,2.032679926
9280,58,6.360395247
9281,58,6.54692219
9282,0,6.875778983
9283,31,4.125848714
9284,58,5.231788442
9285,40,1.057200579
9286,44,5.130498923
9287,40,4.839789917
9288,97,6.277369335
9289,19,4.307405762
9290,44,3.223411979
9291,19,4.168553452
9292,40,2.451606578
9293,40,1.160302495
9294,40,3.429525402
9295,92,2.50180027
9296,40,4.986962971
9297,58,2.886375441
9298,19,3.252256431
9299,0,6.854031754
9300,92,2.896000323
9301,40,1.937246742
9302,70,8.235454169
9303,70,2.40671134
9304,19,7.672546905
9305,44,3.385868112
9306,58,5.432191159
9307,31,3.535637883
9308,31,3.329997491
9309,44,3.576564676
9310,2,1.56502956
9311,19,0.973085506
9312,31,4.265592658
9313,70,2.416108523
9314,40,3.200318755
9315,39,2.332144866
9316,40,0.8467046
9317,19,7.913319765
9318,44,2.539001768
9319,0,2.103363179
9320,58,4.878067249
9321,40,7.476079278
9322,19,4.998269368
9323,97,5.33685447
9324,0,1.800342078
9325,31,6.141391838
9326,0,1.177740538
9327,5,0.981455853
9328,0,5.901463972
9329,58,2.542512654
9330,44,8.41853654
9331,44,3.977121117
9332,0,3.889855775
9333,19,1.037249248
9334,19,1.385954255
9335,44,7.139175939
9336,0,5.91879526
9337,0,0.580788043
9338,0,4.168016331
9339,2,2.00259581
9340,58,2.825635979
9341,31,3.454340815
9342,0,3.480355283
9343,19,4.95971882
9344,0,4.178453194
9345,44,6.334931496
9346,40,6.927574333
9347,19,2.305877033
9348,40,2.093946619
9349,0,3.700373545
9350,44,1.354405381
9351,58,6.301654705
9352,44,3.375293472
9353,2,2.778139916
9354,58,1.424195852
9355,40,1.543175051
9356,44,3.522975585
9357,44,5.32801169
9358,0,6.261909783
9359,0,3.652366573
9360,44,1.182088143
9361,0,3.212426078
9362,40,3.346093534
9363,19,0.15952779
9364,19,7.63313403
9365,44,1.778250448
9366,71,1.388977308
9367,0,4.760986568
9368,44,5.126277195
9369,5,1.43682099
9370,40,7.526024338
9371,44,2.467374307
9372,0,8.393703809
9373,58,2.860996268
9374,0,5.760221723
9375,58,6.473468967
9376,58,3.264677649
9377,19,4.011338013
9378,40,2.488446251
9379,2,1.257778447
9380,71,2.296520669
9381,19,6.702911589
9382,15,3.143137465
9383,0,5.694032786
9384,58,2.421514374
9385,40,1.80701062
9386,39,1.722007947
9387,40,5.564551073
9388,40,2.918067961
9389,2,0.33162515
9390,71,2.364395372
9391,71,3.689110853
9392,70,1.811521906
9393,19,1.205458504
9394,0,0.615080981
9395,2,1.228775615
9396,58,4.253094117
9397,44,3.823826552
9398,39,2.547544782
9399,40,3.36142502
9400,58,5.368420476
9401,58,4.881457467
9402,44,8.463297238
9403,31,2.968258615
9404,44,0.742409301
9405,31,3.648232103
9406,40,2.389483265
9407,19,1.40118682
9408,0,5.010511887
9409,44,2.678588142
9410,40,3.985696828
9411,58,3.923202576
9412,40,0.346370894
9413,70,6.406026763
9414,58,2.829909266
9415,40,3.261565669
9416,58,2.422036999
9417,0,3.309184376
9418,92,1.823819263
9419,58,5.316737991
9420,97,6.45194302
9421,40,6.013157623
9422,44,2.939627661
9423,40,4.860854208
9424,97,5.650359401
9425,40,2.727805674
9426,58,4.600894902
9427,40,3.150688625
9428,44,4.672515957
9429,44,2.070767451
9430,19,2.407459979
9431,44,4.50466541
9432,97,3.003462023
9433,5,1.122159645
9434,19,1.654961488
9435,44,0.635845614
9436,40,2.840834079
9437,70,3.638742731
9438,58,4.870563784
9439,58,3.852331018
9440,40,4.356710349
9441,2,2.309697962
9442,0,5.198342845
9443,58,4.55205677
9444,58,5.158352117
9445,70,5.404623501
9446,58,5.252529651
9447,58,1.98531362
9448,97,2.634032681
9449,31,4.096812835
9450,58,5.186822073
9451,40,2.988969734
9452,71,2.477112315
9453,19,5.976599657
9454,5,2.703225877
9455,5,1.111176244
9456,40,1.656171565
9457,70,4.125906163
9458,44,5.796378916
9459,5,1.87340299
9460,58,4.436975929
9461,70,5.137675041
9462,39,2.382011217
9463,0,3.522069608
9464,44,4.161294286
9465,0,6.350485458
9466,71,1.094546854
9467,0,1.915803358
9468,70,6.77526715
9469,97,1.70544337
9470,0,7.504303601
9471,19,6.580413265
9472,71,2.68224336
9473,0,4.823445401
9474,0,3.29006437
9475,44,4.296195493
9476,40,1.686243341
9477,58,1.112925507
9478,40,3.681924068
9479,19,2.369893689
9480,0,3.453607114
9481,44,1.10316708
9482,0,4.544168561
9483,44,1.964189071
9484,71,1.660341301
9485,71,1.457651243
9486,40,2.98783808
9487,92,2.970512007
9488,0,2.034395828
9489,40,1.996247808
9490,19,2.301407471
9491,5,1.412259366
9492,44,6.962488386
9493,44,3.055931851
9494,0,3.363842433
9495,58,4.961896788
9496,58,4.617255804
9497,97,2.690020678
9498,97,1.44933533
9499,71,2.983593093
9500,44,0.634422017
9501,19,3.307820935
9502,31,5.431970358
9503,40,0.267702523
9504,40,2.356471365
9505,31,2.18051266
9506,19,6.890155936
9507,40,1.299107538
9508,58,4.684690309
9509,0,2.704599208
9510,0,2.674070347
9511,44,4.759791967
9512,58,1.673595253
9513,0,0.938200362
9514,58,4.80679824
9515,40,1.88568993
9516,19,6.582520496
9517,97,2.591799067
9518,70,1.056950071
9519,40,1.330739361
9520,58,5.317381469
9521,40,1.512222309
9522,58,3.767860039
9523,31,2.893845984
9524,19,2.767286344
9525,40,7.383675964
9526,0,4.435171523
9527,0,6.93918387
9528,40,1.986837547
9529,0,2.744798056
9530,19,6.019453857
9531,44,4.279958937
9532,19,2.841040766
9533,92,3.4788495
9534,0,3.033528203
9535,44,3.98016274
9536,92,1.913552803
9537,0,1.197303374
9538,0,7.816990075
9539,71,1.237051159
9540,0,6.583483533
9541,0,5.695282082
9542,19,5.700798593
9543,31,5.379978732
9544,15,3.119742678
9545,31,5.683043218
9546,19,3.044478654
9547,2,2.1795938
9548,40,1.654361454
9549,40,8.801545716
9550,40,2.152249049
9551,0,1.800552391
9552,40,3.536349038
9553,92,1.177855524
9554,58,5.811716914
9555,5,2.422801172
9556,31,3.888334035
9557,19,1.390764654
9558,58,3.717826867
9559,44,1.915313679
9560,70,2.74754801
9561,44,5.2594029
9562,97,3.762858706
9563,5,3.157534693
9564,97,5.657967991
9565,44,1.622254202
9566,44,3.60889144
9567,40,0.714510115
9568,44,4.760329411
9569,40,0.852345803
9570,40,1.888553362
9571,70,2.164318817
9572,15,2.500532711
9573,5,1.051737591
9574,40,8.06274153
9575,0,5.113965758
9576,58,2.573957253
9577,31,6.586599562
9578,39,2.820808997
9579,97,5.620770342
9580,44,2.450123284
9581,58,4.916989138
9582,70,2.507878282
9583,58,5.513028722
9584,44,6.613401358
9585,2,6.103370171
9586,44,5.460614937
9587,70,2.53457297
9588,0,4.59769742
9589,2,4.136261455
9590,31,3.980883572
9591,70,7.121183336
9592,70,4.199041983
9593,5,2.606173965
9594,0,5.205045306
9595,19,2.281735136
9596,0,4.417012062
9597,2,1.373467788
9598,44,5.659981834
9599,97,1.987343627
9600,44,4.268950423
9601,44,4.026141356
9602,58,4.643945302
9603,44,3.493803629
9604,44,2.155577331
9605,0,1.023566324
9606,44,5.756465807
9607,97,1.358907767
9608,70,2.570916848
9609,31,5.856313648
9610,92,2.873718794
9611,40,6.160616049
9612,70,2.221998931
9613,92,1.891193077
9614,44,6.316380172
9615,31,6.958119972
9616,0,0.188252956
9617,40,4.353694838
9618,0,4.604204012
9619,70,2.149503075
9620,0,3.933905644
9621,0,5.375987872
9622,0,4.977362047
9623,40,4.185112375
9624,44,6.200095462
9625,0,1.943280788
9626,31,3.317225308
9627,0,6.445504673
9628,44,6.019630093
9629,70,0.246497395
9630,58,2.829020622
9631,58,5.627731049
9632,40,1.664457477
9633,40,3.311341646
9634,2,1.018780434
9635,19,0.574719421
9636,0,5.707628179
9637,58,1.779148845
9638,19,3.483101942
9639,92,2.467043427
9640,40,2.878472665
9641,0,1.892326563
9642,44,3.795629939
9643,44,5.689631974
9644,0,4.779841522
9645,58,3.554880085
9646,97,5.896516516
9647,0,1.385921514
9648,71,0.895658179
9649,31,4.464481099
9650,19,2.37853338
9651,0,1.4670661
9652,0,2.44828472
9653,40,2.544694094
9654,31,3.457840672
9655,44,4.520451145
9656,40,3.149740427
9657,0,4.213253365
9658,44,4.486002689
9659,19,2.153549046
9660,58,1.763876544
9661,44,3.331913554
9662,40,2.868076116
9663,0,3.272135947
9664,19,1.868952506
9665,19,0.41228412
9666,40,0.464135578
9667,0,6.410726625
9668,5,2.945455865
9669,15,2.250178661
9670,40,5.297493314
9671,44,4.207022327
9672,58,7.7617081
9673,44,0.826176761
9674,19,2.556976419
9675,19,2.93737992
9676,31,5.564540397
9677,44,7.530255596
9678,40,2.056357687
9679,2,0.59530089
9680,92,2.47851228
9681,19,2.30578035
9682,0,7.365660152
9683,40,2.179341822
9684,40,1.707927389
9685,2,1.361107916
9686,40,1.919719373
9687,0,5.08373401
9688,31,2.103887993
9689,71,2.454434452
9690,58,5.189789493
9691,58,5.01133684
9692,0,5.375905166
9693,40,4.546192654
9694,40,3.268494836
9695,58,2.752806957
9696,19,4.428767782
9697,0,3.054830459
9698,0,0.415988814
9699,19,2.038097272
9700,5,0.909496131
9701,19,1.555096428
9702,40,1.683716083
9703,31,6.280907764
9704,97,4.408224235
9705,40,2.853789427
9706,0,1.741112488
9707,44,5.572233616
9708,44,4.35115421
9709,19,1.230707298
9710,97,5.573125012
9711,40,3.501188885
9712,19,3.615109148
9713,44,6.736891112
9714,92,1.616544091
9715,40,2.08160753
9716,40,1.542274159
9717,31,4.017433719
9718,19,3.088805823
9719,0,5.487618883
9720,0,3.411457694
9721,44,4.053773878
9722,0,7.978664123
9723,92,1.126039748
9724,19,1.378815272
9725,70,1.159934574
9726,19,3.201208812
9727,40,3.431006931
9728,44,8.104430506
9729,97,1.819926523
9730,19,4.346214905
9731,44,8.95231168
9732,40,3.102098085
9733,40,2.458255081
9734,44,6.440251186
9735,58,4.72700899
9736,92,0.937519364
9737,0,3.781551552
9738,40,0.915970983
9739,40,1.469272293
9740,19,4.315871017
9741,44,1.021100394
9742,44,4.767848119
9743,5,1.053169002
9744,31,3.414041473
9745,0,1.103276265
9746,31,6.461204366
9747,31,1.546605628
9748,44,5.628002055
9749,92,3.086726627
9750,19,5.19184098
9751,44,7.858178739
9752,0,4.056569428
9753,5,1.577261776
9754,19,2.789998874
9755,40,7.497639722
9756,58,4.054400037
9757,44,6.166880257
9758,40,4.334133281
9759,40,3.766114395
9760,0,2.074888761
9761,58,5.721794053
9762,2,1.496924738
9763,44,3.649609119
9764,0,3.406905936
9765,0,2.213371547
9766,40,4.781740902
9767,44,0.941578947
9768,0,3.973195308
9769,70,5.40316207
9770,19,1.676130574
9771,40,4.952763398
9772,31,5.48495466
9773,44,4.828585934
9774,0,8.52542691
9775,58,4.896529447
9776,58,7.454993931
9777,92,2.646106453
9778,0,4.809570012
9779,44,5.905992906
9780,0,3.541119023
9781,70,7.969026042
9782,44,6.110399898
9783,0,6.12465229
9784,40,4.063468926
9785,40,3.640065667
9786,0,2.178957601
9787,0,5.270318382
9788,19,3.059576575
9789,44,0.5773976
9790,0,2.967854326
9791,0,0.677649564
9792,70,3.153282925
9793,44,2.825285025
9794,44,3.109658973
9795,70,5.423698834
9796,92,2.545583177
9797,5,2.9288488
9798,2,0.867434973
9799,44,4.214283168
9800,58,5.677810991
9801,19,2.163773884
9802,44,4.121959833
9803,0,5.449158413
9804,0,5.392937917
9805,5,2.237194913
9806,58,7.085906781
9807,58,3.421548896
9808,15,3.47876138
9809,70,7.931550461
9810,19,1.633421623
9811,58,5.371294631
9812,40,1.112884983
9813,0,4.774380007
9814,44,4.211236503
9815,19,3.540756419
9816,44,2.648312183
9817,44,3.117423672
9818,58,5.897042419
9819,2,1.197470349
9820,58,4.163100316
9821,19,1.8025783
9822,44,3.589783693
9823,31,3.865181784
9824,58,4.389750715
9825,92,2.54488188
9826,97,1.454100886
9827,19,1.003532009
9828,44,5.309722186
9829,40,3.486164746
9830,0,5.279201187
9831,0,8.488271758
9832,70,6.900531694
9833,40,2.154648465
9834,70,3.395645201
9835,15,2.981209316
9836,5,1.196322173
9837,19,1.349265509
9838,40,4.128325813
9839,58,5.034364255
9840,70,1.699888165
9841,44,4.762162791
9842,44,0.827889339
9843,0,4.083114895
9844,44,6.535911472
9845,40,5.201961867
9846,31,2.724310699
9847,0,7.170600909
9848,40,3.176914058
9849,58,3.272900464
9850,5,1.560302687
9851,31,4.882811058
9852,70,0.236439368
9853,58,2.518602814
9854,19,3.222080754
9855,19,1.715164623
9856,19,5.020684316
9857,2,1.653006924
9858,92,1.838675531
9859,58,4.990459513
9860,19,1.822189121
9861,40,6.890641724
9862,97,3.16797659
9863,31,3.502237651
9864,44,3.970534072
9865,44,1.351260667
9866,19,2.397082731
9867,40,5.149444454
9868,40,3.296100352
9869,40,1.641587068
9870,40,4.772426105
9871,31,1.580593984
9872,0,1.704461687
9873,44,5.945394365
9874,58,3.819320398
9875,40,3.277446431
9876,40,3.682284207
9877,40,5.87442962
9878,70,1.812419389
9879,44,6.981740194
9880,0,4.571945981
9881,44,2.762426059
9882,70,4.446781839
9883,0,5.722031821
9884,44,3.293983705
9885,40,6.991792817
9886,40,7.706042233
9887,19,4.363025308
9888,97,1.96722282
9889,44,4.214259526
9890,44,6.022963048
9891,19,3.867834173
9892,31,6.788667235
9893,44,3.531696704
9894,0,3.575090542
9895,15,0.658480496
9896,0,4.634505871
9897,40,2.736217842
9898,39,2.747386797
9899,0,6.538666244
9900,44,3.368289361
9901,44,3.708319011
9902,40,7.05911811
9903,40,1.187057479
9904,70,3.866308261
9905,0,3.210312973
9906,71,3.029185114
9907,44,2.112724191
9908,44,4.132624255
9909,58,2.883338571
9910,0,3.179105578
9911,2,2.738851495
9912,15,2.29339644
9913,44,5.295462549
9914,31,1.931554382
9915,0,3.3503404
9916,58,6.212026587
9917,58,4.896708513
9918,31,4.75791768
9919,58,5.491008655
9920,31,4.072041307
9921,19,2.968912951
9922,19,0.93582416
9923,58,5.953205307
9924,15,3.433510465
9925,92,1.573523042
9926,19,6.687338
9927,0,2.890457121
9928,44,8.320358648
9929,70,2.459546684
9930,44,0.619240882
9931,58,6.416756289
9932,70,1.22533855
9933,58,3.623024806
9934,44,7.577743469
9935,31,2.252941046
9936,19,2.52830967
9937,15,2.573879801
9938,39,2.862567551
9939,70,3.818086614
9940,70,2.79468327
9941,58,6.096712114
9942,97,2.622723139
9943,0,7.130529285
9944,40,8.126963085
9945,0,1.571977257
9946,40,7.583681863
9947,44,2.339672458
9948,44,3.547145412
9949,19,5.992326549
9950,70,5.684273051
9951,44,4.603812936
9952,97,5.352020115
9953,19,5.706378216
9954,40,2.914569362
9955,92,1.236136645
9956,0,4.013084422
9957,44,4.581402691
9958,44,5.808799176
9959,0,4.617293889
9960,0,5.078918874
9961,40,4.58176599
9962,2,5.299606807
9963,97,1.099952136
9964,15,3.112592486
9965,58,5.05401661
9966,31,4.825817039
9967,40,5.83861639
9968,19,1.175737305
9969,40,2.535878922
9970,40,2.531262683
9971,19,1.099092735
9972,40,0.713471782
9973,58,5.235098799
9974,31,3.037890469
9975,40,6.548578668
9976,44,5.862077828
9977,92,3.720747964
9978,92,1.526958848
9979,44,0.691291284
9980,0,5.004446794
9981,19,2.935759671
9982,2,1.393333986
